Name,Lat,Long,Depth
tozwcx,-12.755366,45.3209,39.698242
tpamaz,-12.840204,45.339443,41.657227
tpannk,-12.789491,45.433142,31.055664
tpbcrx,-12.779572,45.41732,37.854492
tpbogr,-12.814552,45.416899,32.812988
tpbtpd,-12.816267,45.67395,29.759277
tpbvje,-12.786396,45.290596,33.475586
tpcanf,-12.732534,45.391848,33.38916
tpcbbn,-12.752319,45.390372,32.755371
tpcdno,-12.77218,45.434251,42.895996
tpcjzd,-12.765397,45.392868,41.426758
tpcpqo,-12.742786,45.394349,35.204102
tpcqvn,-12.798274,45.402528,8.268066
tpdhqb,-12.837443,45.641531,17.371582
tpdmdr,-12.813532,45.441742,30.94043
tpdqcd,-12.819116,45.39997,31.977539
tpdrfm,-12.750231,45.409092,25.092285
tpdsvn,-12.83931,45.431979,24.228027
tpdvtu,-12.864136,45.493872,35.520996
tpdxil,-12.745602,45.388585,30.594727
tpdzsw,-12.84486,45.637564,25.870117
tpeigb,-12.854168,45.443476,33.043457
tperku,-12.768166,45.614233,38.862793
tpesnr,-12.776833,45.473479,29.557617
tpeyca,-12.883452,45.41642,35.837891
tpfgbw,-12.714616,45.45342,36.356445
tpfgro,-12.814542,45.411139,29.528809
tpfozb,-12.856256,45.423308,28.434082
tpfzao,-12.830443,45.411471,27.944336
tpgnes,-12.802178,45.412961,31.631836
tpgtfj,-12.695885,45.45093,37.019043
tpgxkq,-12.760942,45.479622,22.614746
tpgxyv,-12.827971,45.412556,34.714355
tphavr,-12.808026,45.326909,34.195801
tphkbb,-12.728701,45.423166,35.895508
tpjiiw,-12.819073,45.375489,31.286133
tpjwry,-12.827447,45.320747,37.393555
tpjyju,-12.814735,45.325094,39.583008
tpkfha,-12.778658,45.307172,35.837891
tpkmoz,-12.771149,45.45333,30.709961
tpkovj,-12.784882,45.42343,32.812988
tpmaer,-12.788333,45.646252,32.553711
tpnaxn,-12.751494,45.551261,43.961914
tpncbd,-12.840353,45.421535,43.616211
tpnfrl,-12.782564,45.316163,38.344238
tpnmkt,-12.671026,45.647787,24.256836
tpnrtx,-12.789494,45.434582,39.928711
tpnugd,-12.789391,45.643731,35.463379
tpnvab,-12.71709,45.453776,33.79248
tpofnn,-12.659368,45.649595,23.536621
tpomtn,-12.859478,45.449589,39.871094
tppabu,-12.78379,45.404354,32.092773
tppuuu,-12.784183,45.427751,30.73877
tppvfa,-12.784161,45.414792,30.969238
tppxch,-12.799028,45.431326,29.874512
tpqgtc,-12.840609,45.366446,37.47998
tpqorb,-12.829312,45.371509,26.763184
tprqwr,-12.780025,45.481753,38.862793
tpsbwy,-12.807367,45.453452,6.093018
tpscwi,-12.792455,45.315422,37.47998
tpskud,-12.860033,45.361008,38.430664
tptggr,-12.741981,45.341803,39.294922
tptjkk,-12.787693,45.414066,31.833496
tptqkt,-12.827316,45.44424,31.891113
tpueer,-12.710142,45.322435,47.764648
tpujpx,-12.866044,45.618821,28.05957
tpuooy,-12.778058,45.613503,38.574707
tpvakv,-12.791221,45.41046,27.685059
tpvevd,-12.757089,45.29966,34.42627
tpwmcz,-12.810507,45.330863,36.586914
tpwurz,-12.810301,45.410426,30.10498
tpwxbh,-12.81869,45.360008,40.821777
tpxdyr,-12.821802,45.32508,36.47168
tpxgpb,-12.819029,45.352447,44.65332
tpydtd,-12.768651,45.437136,14.202637
tpyqac,-12.814744,45.329415,37.508789
tpytid,-12.796707,45.321172,36.097168
tpyvrf,-12.764199,45.538288,37.393555
tpzejc,-12.81591,45.385215,26.820801
tqagei,-12.764169,45.306123,34.311035
tqaiap,-12.786818,45.323353,36.385254
tqauso,-12.804685,45.433477,31.891113
tqaxqz,-12.868545,45.378276,39.698242
tqbgxp,-12.770154,45.295672,37.451172
tqbxyx,-12.825473,45.397799,37.566406
tqccsj,-12.806096,45.432034,33.504395
tqcmbh,-12.838844,45.473565,7.907959
tqcoqy,-12.767908,45.41482,32.928223
tqcrrq,-12.754125,45.413045,34.973633
tqcwrh,-12.807753,45.36831,37.047852
tqddzr,-12.79033,45.312546,37.825684
tqduqk,-12.777034,45.380248,23.190918
tqekwr,-12.757009,45.449033,33.821289
tqeoev,-12.713992,45.304793,20.137207
tqeqze,-12.767232,45.433539,37.652832
tqfddq,-12.786981,45.410467,36.27002
tqfhgp,-12.794753,45.409734,31.718262
tqfrle,-12.820217,45.42409,33.273926
tqftde,-12.75653,45.374528,26.878418
tqfwny,-12.837142,45.403178,30.911621
tqfywg,-12.782413,45.425954,33.360352
tqgctv,-12.791966,45.434218,33.734863
tqggbr,-12.833628,45.414706,21.980957
tqgqfj,-12.765121,45.439302,42.60791
tqgxgh,-12.75783,45.316215,37.652832
tqhbeg,-12.796508,45.402891,41.081055
tqhwvj,-12.850202,45.395593,36.356445
tqidfd,-12.839907,45.368608,27.166504
tqigxz,-12.817744,45.424454,25.178711
tqijko,-12.905279,45.371003,40.15918
tqiosm,-12.88726,45.372118,40.245605
tqixbh,-12.669234,45.36282,38.430664
tqiymv,-12.81344,45.38702,32.553711
tqjbhb,-12.856926,45.401703,34.771973
tqjgtv,-12.821856,45.352442,24.487305
tqjlqx,-12.77533,45.415887,39.583008
tqjsnz,-12.773777,45.571752,39.035645
tqjtfo,-12.840232,45.353845,39.352539
tqjwug,-12.778187,45.434601,34.973633
tqkaow,-12.881577,45.604402,27.25293
tqkdok,-12.822212,45.353521,41.513184
tqkgxs,-12.855728,45.327889,38.084961
tqkkeb,-12.806171,45.284792,41.887695
tqlabj,-12.816285,45.397095,24.717773
tqllbt,-12.782047,45.418396,31.891113
tqlpze,-12.844481,45.358158,41.657227
tqlymd,-12.815261,45.418338,32.697754
tqmegv,-12.771435,45.411215,31.257324
tqmfxc,-12.833115,45.327936,41.426758
tqmkgb,-12.813231,45.281896,38.430664
tqmlbc,-12.763486,45.317643,40.706543
tqmori,-12.824925,45.29735,34.022949
tqmttd,-12.82314,45.289074,38.084961
tqmytu,-12.783436,45.403994,35.348145
tqnayy,-12.760628,45.302532,41.974121
tqnend,-12.783474,45.426312,32.928223
tqnkpm,-12.810299,45.235821,40.504883
tqnlan,-12.845817,45.319268,39.12207
tqnsmx,-12.821982,45.423007,40.389648
tqoegg,-12.833373,45.633793,16.003174
tqoiem,-12.848747,45.638641,23.36377
tqoiyu,-12.812566,45.301338,37.451172
tqojlu,-12.875913,45.350533,9.01709
tqoplq,-12.764885,45.310441,34.253418
tqoxpn,-12.646669,45.679826,13.51123
tqpari,-12.780623,45.411919,30.393066
tqpbpx,-12.858561,45.330764,42.348633
tqpmti,-12.822198,45.34632,41.974121
tqpoem,-12.769248,45.373064,26.129395
tqqhvz,-12.840339,45.412894,39.006836
tqqjas,-12.777808,45.419123,34.82959
tqqmbm,-12.89054,45.429372,34.570312
tqqqbg,-12.817894,45.314647,33.331543
tqrfcf,-12.769006,45.438215,36.644531
tqrgzk,-12.803599,45.417278,39.467773
tqrxkc,-12.82933,45.65918,31.862305
tqscpa,-12.807514,45.434912,37.307129
tqtcms,-12.873488,45.647983,28.491699
tqtise,-12.792608,45.395338,27.396973
tqtpfd,-12.773909,45.41157,33.014648
tqtqos,-12.834291,45.389502,25.956543
tqudyo,-12.835809,45.452867,31.257324
tquifv,-12.768534,45.369465,17.774902
tquwcn,-12.856244,45.416107,28.779785
tqvdti,-12.772309,45.312225,41.887695
tqvpep,-12.631465,45.665087,18.610352
tqvujd,-12.763696,45.432105,35.63623
tqvvio,-12.861608,45.456067,31.170898
tqweja,-12.774263,45.41193,29.932129
tqwlol,-12.78387,45.45331,25.639648
tqwnkk,-12.80635,45.374073,33.706055
tqxalh,-12.777795,45.411204,34.541504
tqxorg,-12.795357,45.352854,19.849121
tqxrwj,-12.834545,45.336574,40.389648
tqxwll,-12.827561,45.655941,23.882324
tqzdpk,-12.749561,45.431409,37.652832
tqzric,-12.763473,45.311164,35.924316
tqztoi,-12.843123,45.388405,43.84668
trahpw,-12.800467,45.447163,29.355957
trbbyh,-12.663432,45.289432,42.233398
trbcid,-12.845581,45.380119,39.150879
trcets,-12.737066,45.358369,35.895508
trcgba,-12.765666,45.587239,36.241211
trcpdk,-12.800262,45.331965,36.788574
trcsoy,-12.780144,45.578225,22.960449
trcyjj,-12.818103,45.427694,29.125488
trddlw,-12.86641,45.370358,44.365234
trdzhc,-12.845952,45.38984,38.661133
trecqi,-12.815051,45.306733,38.978027
treekz,-12.875737,45.453164,38.084961
trfaqs,-12.792614,45.398938,30.047363
trfpis,-12.829691,45.669621,39.150879
trfrhq,-12.763978,45.389991,21.030273
trfvwc,-12.836363,45.362854,27.915527
trfxbx,-12.811512,45.30386,36.154785
trglkc,-12.804701,45.443557,34.541504
trgxaj,-12.842052,45.382286,27.108887
trhbmn,-12.733431,45.30727,36.529297
trheqy,-12.838893,45.394174,40.043945
trhhyc,-12.765752,45.393947,30.796387
trhkqh,-12.773963,45.444686,23.104492
trhlan,-12.849772,45.353466,43.01123
trhyfi,-12.829345,45.389511,27.915527
trhyjr,-12.809953,45.413667,30.998047
tricyn,-12.848707,45.350948,40.96582
trijyl,-12.784166,45.417672,31.775879
trillo,-12.73273,45.520692,24.285645
trimfr,-12.823395,45.423004,31.055664
triopk,-12.787751,45.450064,33.216309
trjzhi,-12.806451,45.433114,36.817383
trmbnm,-12.796175,45.414771,35.63623
trmlrz,-12.786774,45.301755,8.037598
trmmsz,-12.753021,45.388212,32.236816
trmpjg,-12.770154,45.295672,32.150391
trmsbq,-12.759725,45.3828,31.516602
trmtpv,-12.796464,45.378412,32.438477
trngqc,-12.765494,45.451899,31.977539
trnljh,-12.769006,45.438215,38.488281
trnpuf,-12.83743,45.366813,32.668945
trnvsd,-12.79544,45.398213,34.138184
trnysp,-12.747785,45.425293,35.376953
trnzjc,-12.807812,45.401431,37.854492
tronut,-12.714579,45.430388,41.887695
trpmuw,-12.770746,45.422015,38.459473
trpoag,-12.831722,45.33802,42.348633
trpqzr,-12.800691,45.371204,19.416992
trqfhe,-12.833662,45.435589,25.726074
trqhwu,-12.804975,45.395676,33.245117
trqjbv,-12.847667,45.361392,39.438965
trqywn,-12.820903,45.411848,29.067871
trrmyv,-12.797553,45.394609,32.870605
trrpyi,-12.799709,45.415485,29.586426
trshdy,-12.770889,45.309348,38.891602
trsmih,-12.799329,45.400006,33.475586
trsomc,-12.786313,45.434227,30.450684
trsvsb,-12.779141,45.373045,24.688965
trswvj,-12.840702,45.419014,32.928223
trtdut,-12.777633,45.324092,31.314941
trtfpa,-12.803962,45.423398,28.606934
trthad,-12.761174,45.402954,27.713867
trtsoo,-12.744487,45.608856,37.969727
trtyji,-12.764063,45.440383,34.397461
trtzji,-12.800284,45.342765,27.915527
truiup,-12.790307,45.301747,40.015137
truqhq,-12.87413,45.342255,40.735352
truzdy,-12.824799,45.417242,35.780273
trvlxw,-12.808216,45.432031,30.681152
trvodm,-12.833132,45.336577,33.245117
trvsdb,-12.78322,45.292403,35.751465
trvuca,-12.782163,45.293485,35.780273
trvwdu,-12.805948,45.348513,26.187012
trwbmf,-12.781361,45.430636,31.257324
trwcfb,-12.854369,45.355257,38.31543
trwfcq,-12.72158,45.391509,36.702148
trwnwr,-12.753095,45.431403,34.253418
trwuai,-12.744744,45.310125,39.755859
trwuvz,-12.761558,45.42131,32.812988
trwypw,-12.812059,45.405743,25.40918
trxoaa,-12.794873,45.289137,39.583008
trxrcs,-12.799299,45.293267,14.217041
trydvm,-12.789111,45.416943,33.619629
tryhaq,-12.859065,45.412501,23.536621
tryifj,-12.824638,45.329394,36.356445
tryils,-12.807489,45.419072,33.677246
trylzo,-12.814925,45.428779,34.973633
trynxi,-12.787726,45.253155,40.15918
tryuvf,-12.811005,45.408985,37.940918
tryxnc,-12.801711,45.349962,28.952637
trzdwr,-12.814691,45.303493,31.516602
trzfgu,-12.813821,45.4025,28.779785
trzgvg,-12.818307,45.344528,26.388672
trzrrf,-12.779064,45.332729,32.928223
trzuhh,-12.820359,45.310682,37.163086
trzyco,-12.810675,45.423026,31.631836
tsaclg,-12.749018,45.548745,40.706543
tsaeil,-12.756975,45.427437,32.438477
tsaizc,-12.738488,45.362685,40.274414
tsaldm,-12.743673,45.304728,42.146973
tsaoyc,-12.7823,45.615659,40.533691
tsawrn,-12.854082,45.391626,26.590332
tsazbn,-12.800993,45.344203,33.619629
tsbbnd,-12.857241,45.379737,27.483398
tsbfdl,-12.84172,45.394169,32.78418
tsbflo,-12.779011,45.306811,41.109863
tsbgem,-12.825181,45.434883,28.434082
tsbjil,-12.796679,45.307493,39.784668
tsbxww,-12.790787,45.365463,32.092773
tsbzcs,-12.796408,45.348172,29.442383
tsbzpu,-12.818788,45.414732,34.656738
tscavp,-12.806722,45.384512,22.902832
tsccra,-12.857243,45.381177,37.739258
tscjyt,-12.810839,45.320422,35.290527
tscmtk,-12.758219,45.333852,36.817383
tscnsf,-12.828572,45.353508,32.179199
tscriz,-12.81716,45.301688,29.29834
tsctog,-12.774783,45.31258,29.586426
tscusf,-12.848809,45.407118,44.422852
tsdjfv,-12.829053,45.425875,34.512695
tsdmvr,-12.84901,45.325382,41.570801
tsdsdn,-12.791852,45.367981,32.812988
tsdvwk,-12.728504,45.316638,39.928711
tsdxar,-12.797838,45.356809,36.932617
tsecsn,-12.799366,45.421606,37.739258
tseixj,-12.853075,45.422954,36.586914
tsekci,-12.834525,45.326493,40.620117
tsenxf,-12.819449,45.388089,30.796387
tserpc,-12.836399,45.662055,32.899414
tsevac,-12.676203,45.406524,8.052002
tsfday,-12.789416,45.388504,31.401367
tsffua,-12.793686,45.405776,40.274414
tsfsla,-12.804581,45.372996,31.660645
tsftge,-12.783388,45.376636,24.516113
tsfvsg,-12.822887,45.337678,40.418457
tsgbmi,-12.840684,45.408213,28.549316
tsgbum,-12.810454,45.304943,30.709961
tsgved,-12.756946,45.41016,41.657227
tsiceq,-12.793683,45.404336,36.586914
tsirem,-12.782294,45.60918,37.249512
tsjbgc,-12.812074,45.414384,38.430664
tskcwx,-12.823395,45.423004,24.37207
tslekx,-12.814679,45.297733,41.887695
tslhts,-12.806789,45.423393,37.134277
tslvgi,-12.789141,45.434942,31.314941
tslxdz,-12.845643,45.415405,33.619629
tsmdph,-12.78421,45.44503,30.162598
tsmpai,-12.821586,45.398166,35.809082
tsndmo,-12.77533,45.415887,34.973633
tsnfik,-12.807901,45.456152,31.055664
tsoqyq,-12.796503,45.400011,25.063477
tsozwr,-12.754505,45.429241,38.632324
tspfjr,-12.72707,45.306564,42.694336
tsppbj,-12.781349,45.423436,27.627441
tspywm,-12.794943,45.322256,27.713867
tsqmfc,-12.734772,45.463825,30.335449
tsqntw,-12.767139,45.379547,21.865723
tsqrvw,-12.80389,45.659199,29.90332
tsqzgr,-12.829433,45.442076,28.549316
tsrmba,-12.714616,45.45342,33.936523
tsrsuw,-12.822377,45.449288,31.314941
tssbnw,-12.825454,45.675384,31.430176
tssmvq,-12.752425,45.455159,27.45459
tssutb,-12.748064,45.382462,24.861816
tstcgv,-12.796468,45.657405,35.060059
tstmtm,-12.868542,45.647987,23.133301
tstory,-12.73959,45.385357,28.318848
tsucmu,-12.824736,45.658823,25.034668
tsusak,-12.831849,45.407148,33.475586
tsuvbe,-12.818146,45.455055,28.89502
tsuwkr,-12.8204,45.330843,43.155273
tsvjlc,-12.870691,45.689756,25.553223
tswtdv,-12.750885,45.378857,24.861816
tswwlm,-12.839355,45.460783,37.364746
tsxfvz,-12.776738,45.413005,30.825195
tsxnve,-12.7785,45.410482,35.520996
tsybvj,-12.810302,45.411146,35.117676
tsyomk,-12.749934,45.443286,39.237305
tsytfz,-12.799354,45.414406,41.887695
tsywju,-12.837492,45.401377,37.393555
tszhwe,-12.843109,45.657369,24.055176
tszkww,-12.77275,45.356499,36.730957
ttagjt,-12.719831,45.401229,40.303223
ttapiz,-12.799307,45.387046,40.96582
ttaxtj,-12.816593,45.372253,30.277832
ttbfkk,-12.803953,45.417638,36.961426
ttbhyf,-12.782336,45.658856,37.537598
ttbjdn,-12.772908,45.447928,21.001465
ttbovg,-12.77855,45.440719,34.42627
ttdadk,-12.867852,45.671754,28.145996
ttdcdx,-12.784062,45.610258,36.932617
ttdjot,-12.741677,45.367358,36.039551
ttdzel,-12.789733,45.630411,37.047852
ttefcz,-12.804042,45.475238,27.224121
tteibc,-12.736841,45.43143,27.800293
ttffzq,-12.808223,45.436351,30.565918
ttfoqp,-12.813885,45.441382,34.080566
ttgfyb,-12.755372,45.323779,36.356445
ttgjlh,-12.754189,45.453357,34.397461
ttgmlv,-12.820585,45.43309,34.051758
tthnls,-12.866088,45.674996,25.754883
tthola,-12.75302,45.387492,37.019043
tthowm,-12.784513,45.413712,35.146484
tthqut,-12.777189,45.475278,33.504395
ttinaa,-12.789468,45.418743,38.200195
ttiorj,-12.786299,45.425588,38.632324
ttiptx,-12.769321,45.414818,40.36084
ttjknv,-12.77853,45.428481,33.504395
ttjlmz,-12.792467,45.321181,36.327637
ttjyym,-12.812438,45.420503,29.586426
ttjziw,-12.77405,45.300343,33.38916
ttkeds,-12.801125,45.416923,26.763184
ttkhsb,-12.83593,45.32217,37.508789
ttkwqd,-12.82196,45.410046,42.579102
ttmsaa,-12.854337,45.570942,11.206543
ttnczk,-12.702052,45.574351,39.813477
ttnfrb,-12.758538,45.532536,40.504883
ttnpzn,-12.804485,45.323316,42.146973
ttntgn,-12.926536,45.722857,22.845215
ttnvst,-12.852555,45.331136,41.513184
ttnwlb,-12.776731,45.408686,33.014648
ttoqqu,-12.840224,45.349525,36.586914
ttorhx,-12.735802,45.444748,41.426758
ttorzx,-12.857648,45.410343,27.685059
ttoudf,-12.794762,45.415494,30.162598
ttowgz,-12.796399,45.343852,37.393555
ttoxec,-12.810631,45.397105,33.59082
ttpbol,-12.753751,45.401168,31.54541
ttpgjt,-12.755226,45.438598,38.51709
ttpinc,-12.790199,45.433861,36.759766
ttpnco,-12.794045,45.409015,40.879395
ttpord,-12.850335,45.635939,0.331299
ttpryp,-12.860767,45.645833,15.585449
ttqzlz,-12.788404,45.416225,33.331543
ttrhsy,-12.766544,45.445778,38.862793
ttrkse,-12.862838,45.349479,30.709961
ttrnfk,-12.725365,45.337158,37.537598
ttrvoy,-12.76474,45.422385,33.302734
ttrxhn,-12.87666,45.372138,35.866699
ttryaj,-12.779205,45.409041,34.080566
ttsavb,-12.806641,45.341312,23.939941
ttsgsn,-12.797546,45.390289,37.768066
ttsngg,-12.769302,45.231602,30.825195
ttsnnk,-12.755162,45.399725,39.899902
ttsqbe,-12.84588,45.350954,39.583008
ttsudp,-12.826504,45.660622,33.360352
ttsyqo,-12.799019,45.425566,34.022949
tttaeb,-12.856799,45.333288,41.282715
tttdxd,-12.83187,45.42011,37.393555
tttsfj,-12.824928,45.298791,33.907715
tttvwb,-12.842744,45.374364,20.310059
tttzds,-12.731098,45.378895,26.41748
ttugeo,-12.815221,45.395297,30.911621
ttuhbe,-12.789346,45.351066,42.694336
ttuhyi,-12.829418,45.432715,30.508301
ttuncg,-12.727609,45.404094,22.960449
ttusjw,-12.817742,45.423014,37.047852
ttuwbu,-12.797719,45.297771,33.821289
ttuxus,-12.781328,45.411197,30.277832
ttuzha,-12.774207,45.380253,16.507324
ttvdjq,-12.735966,45.568555,30.825195
ttvhay,-12.827295,45.431279,33.504395
ttvjrl,-12.788076,45.431704,42.00293
ttvqlq,-12.773568,45.41913,27.05127
ttvsil,-12.727753,45.295766,37.220703
ttvvrr,-12.809184,45.652355,34.138184
ttvwoq,-12.807768,45.648036,34.887207
ttwaof,-12.768323,45.453334,41.426758
ttwnrq,-12.795486,45.425572,37.191895
ttwpon,-12.814712,45.313574,39.006836
ttwwlo,-12.725489,45.404098,25.783691
ttxccs,-12.778229,45.461958,15.959961
ttxnoy,-12.769356,45.436415,33.965332
ttxorc,-12.82947,45.275378,43.443359
ttxydp,-12.83597,45.342332,48.34082
ttyahu,-12.799777,45.457964,26.302246
ttyiax,-12.75555,45.420241,39.698242
ttytsa,-12.807706,45.34383,33.360352
ttyyre,-12.807669,45.325109,38.661133
ttzkvm,-12.843731,45.335835,36.298828
ttzobw,-12.777079,45.405445,33.043457
ttztgn,-12.804634,45.402516,21.577637
ttzyhj,-12.758267,45.609203,42.319824
tuajll,-12.807677,45.329429,34.166992
tuakkz,-12.80629,45.342392,37.047852
tuandg,-12.808954,45.45147,25.783691
tuavbt,-12.780648,45.427037,28.664551
tuayhp,-12.817574,45.330849,28.750977
tubnvf,-12.807269,45.30243,35.924316
tubtoe,-12.816287,45.398535,37.969727
tucafo,-12.789374,45.365466,33.59082
tucfox,-12.832132,45.367903,40.821777
tucgny,-12.721999,45.430015,34.599121
tucisc,-12.728717,45.433243,33.936523
tuctqu,-12.810121,45.314664,39.784668
tuczus,-12.791734,45.308223,40.36084
tudedn,-12.738913,45.402634,32.928223
tudewt,-12.755337,45.306503,37.624023
tudfow,-12.791225,45.41334,24.458496
tudgqd,-12.75411,45.404406,33.936523
tudkvj,-12.812705,45.635791,26.359863
tudnvk,-12.835981,45.348093,38.31543
tudyai,-12.782081,45.439274,30.73877
tudzke,-12.779938,45.424879,30.565918
tueqmt,-12.811326,45.683314,32.409668
tuetxn,-12.797463,45.34565,31.372559
tufdxt,-12.783187,45.277284,11.840332
tuffhi,-12.870658,45.642944,26.936035
tufkpi,-12.783248,45.305362,39.727051
tufodz,-12.81955,45.449293,26.129395
tugpyu,-12.811983,45.617791,9.708496
tugqgw,-12.826823,45.618498,13.10791
tuhcvk,-12.832193,45.401747,28.549316
tuhkem,-12.804998,45.408636,34.397461
tuhvve,-12.881908,45.581715,26.244629
tuiohm,-12.761589,45.440027,38.805176
tuiovy,-12.821207,45.664586,30.854004
tuittn,-12.765429,45.411585,30.709961
tujfxk,-12.735818,45.454826,33.475586
tujhzz,-12.786264,45.404709,30.508301
tujuqn,-12.766847,45.414462,42.348633
tujzpn,-12.810882,45.342023,30.565918
tukivf,-12.871318,45.349462,36.47168
tukmsy,-12.78132,45.406158,27.915527
tukqsr,-12.835995,45.355294,42.118164
tumfmy,-12.784037,45.346397,22.499512
tunshb,-12.782534,45.301764,40.937012
tunxer,-12.787955,45.617094,39.150879
tuoamg,-12.764304,45.374513,25.668457
tuoodo,-12.786609,45.400029,36.241211
tupmit,-12.825477,45.228943,4.753418
tuqckn,-12.775879,45.330215,41.138672
tuqhqa,-12.762217,45.393234,36.385254
tuqirm,-12.76912,45.308272,34.541504
tuqoyi,-12.823299,45.628582,15.470215
tuqyel,-12.82349,45.48493,36.817383
turphm,-12.813004,45.342739,44.04834
tursdg,-12.838838,45.363929,42.00293
turzns,-12.785211,45.408671,34.858398
tusgkk,-12.78098,45.414438,31.631836
tusnvl,-12.759827,45.44327,31.055664
tussvu,-12.796818,45.378771,29.932129
tustri,-12.810544,45.349584,37.624023
tusvqf,-12.834406,45.270326,37.508789
tusxff,-12.694964,45.330024,22.32666
tutdxg,-12.782769,45.427754,33.446777
tuteci,-12.750938,45.409091,37.595215
tutgmn,-12.755309,45.293545,38.776367
tuudai,-12.883151,45.449191,29.932129
tuufvu,-12.721428,45.312334,39.928711
tuumgq,-12.779875,45.388162,39.438965
tuvvfc,-12.828787,45.286181,36.47168
tuwbek,-12.73722,45.447625,37.393555
tuwdcn,-12.751307,45.418809,35.895508
tuwwkw,-12.796085,45.621046,32.611328
tuyuzp,-12.813845,45.416901,31.199707
tuyvlj,-12.777794,45.410484,36.730957
tuzhhx,-12.758175,45.312255,38.545898
tuzweb,-12.826456,45.355673,40.072754
tvajif,-12.633941,45.668323,18.062988
tvalno,-12.835239,45.330092,40.216797
tvcici,-12.79652,45.410091,34.051758
tvcnpi,-12.768329,45.457654,38.200195
tvdipx,-12.837157,45.411819,26.532715
tvdrod,-12.798337,45.440687,27.685059
tvdylq,-12.772746,45.60019,39.006836
tvedlo,-12.815118,45.339854,35.348145
tvehtk,-12.841943,45.325397,41.340332
tvfffm,-12.795529,45.452931,32.294434
tvfkzy,-12.75718,45.581489,34.743164
tvfuxs,-12.807474,45.410431,32.467285
tvfxim,-12.808917,45.428429,32.006348
tvgfnu,-12.787,45.421987,41.570801
tvgpms,-12.79267,45.432057,34.771973
tvhhyz,-12.808859,45.393869,35.981934
tvhmmw,-12.794954,45.328016,37.047852
tvhtqj,-12.760869,45.43211,25.956543
tviadl,-12.817742,45.423014,33.59082
tvicgw,-12.782217,45.319403,35.665039
tvilmp,-12.778166,45.421642,33.129883
